"11th & Denver Avenue","Tulsa (Okla.) -- History","East 11th Street and South Denver Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B9103",,,"East 11th Street and South Denver Avenue","included",,5/6/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,376",376,"377.jpg","/p15020coll1/image/377.jpg",36.145959,-95.9922748
"11th & Lewis Avenue","Tulsa (Okla.) -- History","Street scene of the 11th Street and Lewis area featuring the Meadow Gold sign.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D6682",,,"East 11th Street and South Lewis Avenue","included",,5/6/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,379",379,"380.jpg","/p15020coll1/image/380.jpg",36.147789,-95.9581852
"11th & Elgin: Shamrock Motor Hotel","Tulsa (Okla.) -- History","11th Street as seen from Elgin Avenue. Shamrock Motor Hotel at extreme right of photo.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B0808",,"modified","East 11th Street and South Elgin Avenue","included","B0808.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,384",384,"385.jpg","/p15020coll1/image/385.jpg",36.1521534,-95.9848438
"12th & Delaware","Tulsa (Okla.) -- History","East 12th Street and South Delaware Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A2811","verified","modified","1188 South Delaware Avenue","included","A2811.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,385",385,"386.jpg","/p15020coll1/image/386.jpg",36.146175,-95.94929
"12th & Lewis","Tulsa (Okla.) -- History; Buildings; 12th Street; Lewis Avenue","Southeast corner of East 12th Street and South Lewis Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B1915",,"modified","East 12th Street and South Lewis Avenue","included","B1915.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,391",391,"392.jpg","/p15020coll1/image/392.jpg",36.145979,-95.9581831
"13th & Boston: view of downtown Tulsa, 1951","Tulsa (Okla.) -- History; Buildings","View of downtown Tulsa from atop Boston Avenue Methodist Church at 13th & Boston, 03/10/1951.","Tulsa City-County Library",3/10/1951,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B1764",,,"1301 S Boston Ave","included","B1764.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,400",400,"401.jpg","/p15020coll1/image/401.jpg",36.1442278,-95.9850956
"15th & Boston, 1956","Tulsa (Okla.) -- History","Looking west at the intersection of 15th Street and Boston Avenue, May 18, 1956. Wilcox gas station and DeHaven Flowers is on the right (south) side of the street.","Tulsa City-County Library",5/18/1956,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #H0899",,,"E 15th St & S Boston Ave","included","H0899.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,435",435,"436.jpg","/p15020coll1/image/436.jpg",36.1406145,-95.9850871
"15th & Boston, 1956","Tulsa (Okla.) -- History","Looking north at the intersection of 15th and Boston Avenue, May 18, 1956. A service station and a restaurant are on the right (east side), and a drug store is on the left (west) side of the street. The Boston Avenue Methodist Church is in the background.","Tulsa City-County Library",5/18/1956,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #H0900",,,"E 15th St & S Boston Ave","included","H0900.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,436",436,"437.jpg","/p15020coll1/image/437.jpg",36.1406145,-95.9850871
"15th & Boston, Looking North","Tulsa (Okla.) -- History; 15th Street; Boston Avenue","The intersection of 15th Street and Boston Avenue. A restaurant and a service station sit on the right side. The Boston Avenue Methodist Church can be seen in the background.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A2761",,,"E 15th St & S Boston Ave","included","A2761.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,440",440,"441.jpg","/p15020coll1/image/441.jpg",36.1406145,-95.9850871
"15th & Harvard, 1954","Tulsa (Okla.) -- History; 15th Street; Harvard Avenue","The intersection of East 15th Street and South Harvard Avenue on 01/18/1954.  Burns Oil & Gas Co. is on the left, and Crown Drug is on the right.","Tulsa City-County Library",1/18/1954,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B1527",,"modified","East 15th Street and South Harvard Avenue","included","B1527.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,449",449,"450.jpg","/p15020coll1/image/450.jpg",36.140551,-95.9402835
"15th &  Newport, Maple Ridge","Tulsa (Okla.) -- History","House in the Maple Ridge neighborhood at East 15th Street and South Newport Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B8672",,"modified","E 15th St & S Newport Ave","included","B8672.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,460",460,"461.jpg","/p15020coll1/image/461.jpg",36.1406206,-95.9780252
"15th & Quaker, 1927","Tulsa (Okla.) -- History","Colonial Building and Colonial Inn, located on the northeast corner of East 15th Street and South Quaker Avenue in 1927.","Tulsa City-County Library",1927,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A1459","verified","modified","East 15th Street and South Quaker Avenue","included","A1459.jpg",5/7/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,462",462,"463.jpg","/p15020coll1/image/463.jpg",36.1406431,-95.9744848
